,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
7572,6,37,1103,17224,6,34.06659,-118.22688,WGS84,Benzo[e]pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2018,Nanograms/cubic meter (25 C),No Events,60,98,Y,60,61,0,1,,,Certification not required,0,0.094017,0.134355,0.914,2018-11-10 00:00,0.463,2018-12-10 00:00,0.288,2018-12-16 00:00,0.252,2018-01-02 00:00,,,,,0.914,0.463,0.288,0.219,0.097,0.051,0.024,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7573,6,37,1103,17231,6,34.06659,-118.22688,WGS84,"Dibenzo[a,h]anthracene (TSP) STP",24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2018,Nanograms/cubic meter (25 C),No Events,60,98,Y,60,61,0,1,,,Certification not required,0,0.013283,0.019844,0.121,2018-11-10 00:00,0.084,2018-12-10 00:00,0.045,2018-12-16 00:00,0.04,2018-01-02 00:00,,,,,0.121,0.084,0.045,0.032,0.015,0.009,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7574,6,37,1103,17237,6,34.06659,-118.22688,WGS84,"Benzo[g,h,i]perylene (TSP) STP",24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2018,Nanograms/cubic meter (25 C),No Events,60,98,Y,60,61,0,1,,,Certification not required,0,0.12675,0.144459,0.772,2018-11-10 00:00,0.575,2018-12-10 00:00,0.42,2018-01-02 00:00,0.395,2018-12-16 00:00,,,,,0.772,0.575,0.42,0.346,0.129,0.076,0.034,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7575,6,37,1103,17242,6,34.06659,-118.22688,WGS84,Benzo[a]pyrene (TSP) STP,24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2018,Nanograms/cubic meter (25 C),No Events,60,98,Y,60,61,0,1,,,Certification not required,0,0.058133,0.095766,0.516,2018-12-10 00:00,0.515,2018-11-10 00:00,0.195,2018-12-04 00:00,0.184,2018-01-02 00:00,,,,,0.516,0.515,0.195,0.122,0.053,0.027,0.011,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7576,6,37,1103,17243,6,34.06659,-118.22688,WGS84,"Indeno[1,2,3-cd]pyrene (TSP) STP",24 HOUR,,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2018,Nanograms/cubic meter (25 C),No Events,60,98,Y,60,61,0,1,,,Certification not required,0,0.092967,0.140827,0.89,2018-11-10 00:00,0.535,2018-12-10 00:00,0.323,2018-12-16 00:00,0.31,2018-01-02 00:00,,,,,0.89,0.535,0.323,0.24,0.0906,0.0411,0.0192,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7577,6,37,1103,42101,1,34.06659,-118.22688,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED PHOTOMETRY,2018,Parts per million,No Events,8645,99,Y,365,365,0,113,0.0,0.0,Certified,0,0.45395,0.307837,2.0,2018-01-03 19:00,2.0,2018-01-03 20:00,2.0,2018-11-19 22:00,1.8,2018-01-02 07:00,,,,,1.5,1.4,1.1,0.9,0.6,0.3,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7578,6,37,1103,42101,1,34.06659,-118.22688,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2018,Parts per million,No Events,8598,98,Y,365,365,0,0,0.0,0.0,Certified,0,0.457653,0.276788,1.7,2018-01-04 01:00,1.7,2018-01-04 02:00,1.7,2018-11-11 03:00,1.7,2018-11-11 04:00,1.7,2018-01-04 01:00,1.7,2018-11-11 03:00,1.3,1.2,1.1,0.9,0.6,0.4,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7579,6,37,1103,42101,9,34.06659,-118.22688,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,2018,Parts per million,No Events,5898,67,Y,253,365,0,2860,0.0,0.0,Certified - QA issues identified,0,0.402284,0.292102,1.93,2018-01-03 20:00,1.824,2018-01-03 19:00,1.79,2018-01-12 21:00,1.747,2018-01-12 20:00,,,,,1.415,1.254,1.035,0.84,0.507,0.297,0.153,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7580,6,37,1103,42101,9,34.06659,-118.22688,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2018,Parts per million,No Events,5815,66,Y,264,365,0,0,0.0,0.0,Certified - QA issues identified,0,0.401513,0.257334,1.6,2018-01-04 01:00,1.6,2018-01-04 02:00,1.5,2018-01-04 00:00,1.5,2018-01-04 03:00,1.6,2018-01-04 01:00,1.5,2018-02-02 01:00,1.2,1.1,0.9,0.8,0.5,0.3,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7581,6,37,1103,42401,9,34.06659,-118.22688,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2018,Parts per billion,No Events,8392,96,Y,350,365,0,366,0.0,,Certified,0,0.860571,1.055557,17.9,2018-09-28 13:00,2.9,2018-01-30 07:00,2.9,2018-07-06 16:00,2.8,2018-07-07 12:00,,,,,2.8,2.4,1.9,1.5,1.1,0.7,0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7582,6,37,1103,42401,9,34.06659,-118.22688,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2018,Parts per billion,No Events,8392,96,Y,350,365,0,366,,,Certified,0,0.339133,0.372645,17.9,2018-09-28 13:00,4.9,2018-09-28 12:00,2.9,2018-01-30 07:00,2.9,2018-07-06 16:00,,,,,1.4,1.2,0.9,0.7,0.5,0.3,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7583,6,37,1103,42401,9,34.06659,-118.22688,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,2018,Parts per billion,No Events,350,96,Y,350,365,0,0,0.0,,Certified,0,0.339429,0.235745,1.3,2018-09-28 00:00,1.0,2018-06-08 00:00,1.0,2018-06-11 00:00,1.0,2018-07-07 00:00,,,,,1.0,0.9,0.8,0.7,0.5,0.3,0.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7584,6,37,1103,42401,9,34.06659,-118.22688,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,2018,Parts per billion,No Events,2769,95,Y,349,365,0,0,,0.0,Certified,0,0.309065,0.330387,8.4,2018-09-28 14:00,2.0,2018-07-07 14:00,1.9,2018-06-08 11:00,1.9,2018-07-08 17:00,,,,,1.3,1.1,0.9,0.7,0.5,0.2,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7585,6,37,1103,42401,10,34.06659,-118.22688,WGS84,Sulfur dioxide,5 MINUTE,,Observed Values,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2018,Parts per billion,No Events,92142,88,Y,353,365,0,12669,,,Certified - QA issues identified,0,0.344876,0.416743,25.4,2018-09-28 13:10,24.1,2018-09-28 13:05,24.1,2018-09-28 13:20,22.8,2018-09-28 13:15,,,,,1.6,1.3,1.0,0.8,0.5,0.3,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7586,6,37,1103,42600,9,34.06659,-118.22688,WGS84,Reactive oxides of nitrogen (NOy),1 HOUR,,Observed Values,"Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2018,Parts per billion,No Events,8475,97,Y,355,365,0,283,,,Certification not required,0,30.01587,29.712087,213.5,2018-11-14 07:00,203.2,2018-11-13 07:00,197.0,2018-11-09 08:00,195.8,2018-11-02 07:00,,,,,136.0,117.7,93.7,72.7,40.0,18.9,5.5,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7587,6,37,1103,42601,1,34.06659,-118.22688,WGS84,Nitric oxide (NO),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2018,Parts per billion,No Events,8668,99,Y,361,365,0,90,,,Certification not required,0,11.029903,20.930501,175.1,2018-01-04 07:00,160.5,2018-01-29 07:00,160.5,2018-01-29 08:00,160.3,2018-11-14 07:00,,,,,98.1,79.2,57.9,37.3,10.7,1.9,-0.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7588,6,37,1103,42601,9,34.06659,-118.22688,WGS84,Nitric oxide (NO),1 HOUR,,Observed Values,"Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2018,Parts per billion,No Events,8475,97,Y,355,365,0,283,,,Certification not required,0,11.215788,20.455957,172.0,2018-11-14 07:00,161.9,2018-11-13 07:00,152.5,2018-01-04 07:00,151.8,2018-11-02 07:00,,,,,94.6,79.8,57.0,37.0,11.0,2.4,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7589,6,37,1103,42602,1,34.06659,-118.22688,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2018,Parts per billion,No Events,8668,99,Y,361,365,0,90,0.0,,Certified,0,32.094737,12.31505,70.1,2018-01-16 13:00,69.8,2018-02-02 20:00,67.8,2018-02-01 18:00,64.9,2018-01-12 13:00,,,,,64.9,57.2,52.8,48.0,40.5,31.3,16.9,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7590,6,37,1103,42602,1,34.06659,-118.22688,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2018,Parts per billion,No Events,8668,99,Y,361,365,0,90,,,Certified,0,18.510821,12.046882,70.1,2018-01-16 13:00,69.8,2018-02-02 20:00,69.5,2018-01-16 14:00,67.8,2018-02-01 18:00,,,,,49.9,46.2,41.0,36.4,26.9,15.6,5.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7591,6,37,1103,42603,1,34.06659,-118.22688,WGS84,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2018,Parts per billion,No Events,8668,99,Y,361,365,0,90,,,Certification not required,0,29.576027,30.166014,216.8,2018-01-04 07:00,205.8,2018-01-29 08:00,204.5,2018-11-14 07:00,201.6,2018-01-29 07:00,,,,,137.5,117.6,94.8,72.9,39.0,18.2,5.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7592,6,37,1103,42612,9,34.06659,-118.22688,WGS84,NOy - NO,1 HOUR,,Observed Values,"Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2018,Parts per billion,No Events,8475,97,Y,355,365,0,282,,,Certification not required,0,18.750973,12.548751,71.7,2018-01-16 14:00,71.0,2018-01-16 13:00,70.0,2018-02-01 18:00,69.2,2018-02-02 21:00,,,,,52.6,48.4,42.2,37.0,27.4,15.7,5.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7593,6,37,1103,43000,8,34.06659,-118.22688,WGS84,Sum of PAMS target compounds,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,54,44,N,54,122,0,11,,,Certification not required,0,119.722222,74.226176,353.0,2018-11-16 00:00,351.0,2018-02-01 00:00,324.0,2018-01-02 00:00,223.0,2018-02-07 00:00,,,,,353.0,351.0,324.0,216.0,143.0,103.0,49.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7594,6,37,1103,43102,8,34.06659,-118.22688,WGS84,Total NMOC (non-methane organic compound),24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,216.03931,156.140905,823.07,2018-09-29 00:00,523.3,2018-10-05 00:00,482.47,2018-10-17 00:00,478.2,2018-01-02 00:00,,,,,823.07,523.3,482.47,436.69,281.28,165.35,77.44,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7595,6,37,1103,43141,8,34.06659,-118.22688,WGS84,n-Dodecane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,57,47,N,57,122,0,8,,,Certification not required,0,0.958421,1.624991,8.03,2018-09-29 00:00,5.78,2018-10-23 00:00,5.66,2018-10-05 00:00,5.17,2018-10-11 00:00,,,,,8.03,5.78,5.66,3.38,0.75,0.32,0.15,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7596,6,37,1103,43202,8,34.06659,-118.22688,WGS84,Ethane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,23.45,15.317009,88.66,2018-01-02 00:00,56.35,2018-02-01 00:00,55.56,2018-11-16 00:00,48.99,2018-12-16 00:00,,,,,88.66,56.35,55.56,44.05,29.72,17.64,9.88,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7597,6,37,1103,43203,8,34.06659,-118.22688,WGS84,Ethylene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,4.436724,2.931522,14.85,2018-01-02 00:00,12.95,2018-02-01 00:00,9.89,2018-11-16 00:00,9.33,2018-12-16 00:00,,,,,14.85,12.95,9.89,8.62,5.79,3.38,2.06,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7598,6,37,1103,43204,8,34.06659,-118.22688,WGS84,Propane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,54,44,N,54,122,0,11,,,Certification not required,0,13.347037,9.871141,52.24,2018-09-11 00:00,46.67,2018-11-16 00:00,32.69,2018-01-02 00:00,32.38,2018-02-01 00:00,,,,,52.24,46.67,32.69,24.12,16.17,11.24,5.42,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7599,6,37,1103,43205,8,34.06659,-118.22688,WGS84,Propylene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,1.679828,1.136599,6.63,2018-01-02 00:00,4.3,2018-02-01 00:00,3.69,2018-01-08 00:00,3.63,2018-11-16 00:00,,,,,6.63,4.3,3.69,3.21,2.37,1.21,0.71,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7600,6,37,1103,43206,8,34.06659,-118.22688,WGS84,Acetylene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,3.43,2.061806,11.18,2018-01-02 00:00,9.23,2018-02-01 00:00,6.84,2018-10-29 00:00,6.75,2018-12-16 00:00,,,,,11.18,9.23,6.84,6.24,4.4,2.91,1.5,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7601,6,37,1103,43212,8,34.06659,-118.22688,WGS84,n-Butane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,8.712241,12.920489,90.93,2018-11-16 00:00,35.95,2018-02-01 00:00,29.04,2018-01-02 00:00,19.15,2018-02-07 00:00,,,,,90.93,35.95,29.04,16.94,10.13,4.86,2.4,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7602,6,37,1103,43214,8,34.06659,-118.22688,WGS84,Isobutane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,3.45569,2.502756,13.08,2018-02-01 00:00,9.88,2018-01-02 00:00,9.33,2018-11-16 00:00,7.96,2018-02-07 00:00,,,,,13.08,9.88,9.33,7.24,4.08,2.5,1.25,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7603,6,37,1103,43216,8,34.06659,-118.22688,WGS84,trans-2-Butene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,0.107586,0.10262,0.43,2018-01-02 00:00,0.43,2018-02-01 00:00,0.31,2018-11-16 00:00,0.29,2018-01-14 00:00,,,,,0.43,0.43,0.31,0.28,0.13,0.06,0.03,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7604,6,37,1103,43217,8,34.06659,-118.22688,WGS84,cis-2-Butene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,0.101897,0.089667,0.4,2018-01-02 00:00,0.38,2018-02-01 00:00,0.27,2018-02-07 00:00,0.27,2018-11-16 00:00,,,,,0.4,0.38,0.27,0.24,0.13,0.06,0.03,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7605,6,37,1103,43218,4,34.06659,-118.22688,WGS84,"1,3-Butadiene",24 HOUR,,Observed Values,6L Pressurized Canister - Precon HP GC/MS,2018,Parts per billion Carbon,No Events,55,90,Y,55,61,0,7,,,Certification not required,0,0.195636,0.162694,0.76,2018-12-16 00:00,0.48,2018-12-04 00:00,0.48,2018-12-22 00:00,0.44,2018-02-01 00:00,,,,,0.76,0.48,0.48,0.4,0.32,0.12,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7606,6,37,1103,43218,5,34.06659,-118.22688,WGS84,"1,3-Butadiene",24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,26,61,0,6,,,Certification not required,0,0.2,0.154422,0.8,2018-01-02 00:00,0.4,2018-10-29 00:00,0.4,2018-12-16 00:00,0.3,2018-01-26 00:00,,,,,0.8,0.8,0.4,0.4,0.3,0.1,0.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-09-09
7607,6,37,1103,43220,8,34.06659,-118.22688,WGS84,n-Pentane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,2.827069,1.947227,10.48,2018-02-01 00:00,7.4,2018-01-02 00:00,6.66,2018-11-04 00:00,6.65,2018-11-16 00:00,,,,,10.48,7.4,6.66,5.83,3.34,2.19,1.03,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7608,6,37,1103,43221,8,34.06659,-118.22688,WGS84,Isopentane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,17.153103,9.323144,61.01,2018-02-01 00:00,35.01,2018-02-07 00:00,34.2,2018-11-04 00:00,34.08,2018-11-16 00:00,,,,,61.01,35.01,34.2,27.31,21.13,15.79,8.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7609,6,37,1103,43224,8,34.06659,-118.22688,WGS84,1-Pentene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,0.230862,0.109613,0.57,2018-02-01 00:00,0.55,2018-01-02 00:00,0.43,2018-02-07 00:00,0.43,2018-11-16 00:00,,,,,0.57,0.55,0.43,0.39,0.27,0.19,0.13,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7610,6,37,1103,43226,8,34.06659,-118.22688,WGS84,trans-2-Pentene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,0.205517,0.158071,0.73,2018-02-01 00:00,0.64,2018-01-02 00:00,0.56,2018-02-07 00:00,0.49,2018-11-16 00:00,,,,,0.73,0.64,0.56,0.44,0.29,0.15,0.07,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7611,6,37,1103,43227,8,34.06659,-118.22688,WGS84,cis-2-Pentene,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,57,47,N,57,122,0,8,,,Certification not required,0,0.093684,0.079768,0.36,2018-02-01 00:00,0.32,2018-01-02 00:00,0.25,2018-11-16 00:00,0.25,2018-12-10 00:00,,,,,0.36,0.32,0.25,0.22,0.13,0.06,0.03,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7612,6,37,1103,43230,8,34.06659,-118.22688,WGS84,3-Methylpentane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,1.291379,0.903276,4.7,2018-02-01 00:00,3.52,2018-01-02 00:00,3.12,2018-11-16 00:00,2.92,2018-11-04 00:00,,,,,4.7,3.52,3.12,2.65,1.65,1.01,0.5,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
7613,6,37,1103,43231,8,34.06659,-118.22688,WGS84,n-Hexane,24 HOUR,,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2018,Parts per billion Carbon,No Events,58,48,N,58,122,0,7,,,Certification not required,0,1.34,0.898642,4.89,2018-02-01 00:00,3.51,2018-01-02 00:00,3.19,2018-11-16 00:00,2.87,2018-10-29 00:00,,,,,4.89,3.51,3.19,2.76,1.82,1.02,0.53,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-07-16
