name,pm_2.5,temp_f,model,hidden,flagged,downgraded,age,is_owner,1week_avg,fips_id,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,Pct_AO0,Pct_AO1,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,Low_transit_flag_dist,Low_transit_flag_freq,Pct_Water,Pct_Land,Pct_Unpr,Log_Acres,log_TotPop,Pct_HH_occupied,log_D2A_JPHH,log_D2A_WRKEMP,Pct_Workers,pct_E5_Ret,pct_E5_Off,pct_E5_Ind,pct_E5_Svc,pct_E5_Ent,pct_E8_Ret,pct_E8_off,pct_E8_Ind,pct_E8_Svc,pct_E8_Ent,pct_E8_Ed,pct_E8_Hlth,pct_E8_Pub,log_D3AAO,log_D3AMM,log_D3APO,log_D3B,log_D3BAO,log_D3BMM3,log_D3BMM4,log_D3BPO3,log_D3BPO4,log_D4A,log_D4C,log_D4D,log_D4E,log_D5AE,log_D5BR,log_D5BE,log_D5CR,pow_D5CRI,pow_D5CE,pow_D5CEI,pow_D5DR,pow_D5DRI,pow_D5DE,pow_D5DEI,pow_D2A_Ranked,log_1week_avg
Toluca Lake,0.22,102.0,PMS5003+PMS5003+BME280,False,False,False,0,False,11.79,60371431001,6,37,143100,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,235.2881258,13.2579034,222.0302224,222.0302224,779,443.0,404.0,0.738,0.054455446,0.391089109,0.554455446,582,210,97,275,0.360824742,954,205,212,36,241,260,205,212,36,143,260,19,79,0,193,334,427,0.20230608,1.995223872,3.508531368,4.296712356,0.923297728,0.954824968,0.162140089,1.085437817,1.171011753,0.923297728,0.954824968,0.162140089,0.644056464,1.171011753,0.085573936,0.355807417,0.0,6.291936228,2.361386139,0.925906181,0.925906181,0.879476357,0.82300076,0.924002877,0.782583206,0.862411554,0.443163242,0.899019042,0.7578125,0.610062893,0.677099458,12.41720387,0.0,1.494717741,10.92248612,63.43208527,0.0,2.882490469,8.647471408,49.00233798,20.17743329,732.25,0.000321652,0.211849754,3.67,10.57874002,0.004711168,389487,319580,165685,128532,0.000156972,0.569041918,0.000146411,0.621517601,8.99e-05,0.138798252,9.52e-05,0.128276857,20,19,11,14,14.83333333,5324.243814,952196.4645,False,False,0.05634752435942945,0.9436524756405706,0.9436524756405706,5.465051932401273,6.659293919683638,0.9119638826185101,1.2123534302723662,0.4762732422085497,0.7471116816431322,0.2148846960167715,0.2222222222222222,0.03773584905660377,0.2526205450733753,0.27253668763102723,0.2148846960167715,0.2222222222222222,0.03773584905660377,0.149895178197065,0.27253668763102723,0.019916142557651992,0.08280922431865828,0.0,2.596537754394883,0.0,0.9141755929440973,2.478426207004201,4.16561172751895,0.0,1.3564768211761336,2.2666958507559007,3.91206976393495,3.0529361472772902,1.541159071680806,2.449170659661946,0.004700105180299034,12.674766041795436,12.017849709802924,11.763940959686058,0.00015695968118473053,0.9451797879383567,0.41357794475724513,0.9535541118191433,0.39389091966843065,0.820801988062715,0.3961536802324472,0.8143569948141987,1.3492828476735634,2.548663615590751
Top of the World,0.47,94.0,PMS5003+PMS5003+BME280,False,False,False,0,False,5.81,60590626192,6,59,62619,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,188.7584545,0.0,188.7584545,188.75845,681,294.0,263.0,0.43,0.041825095,0.174904943,0.783269962,289,47,57,185,0.162629758,59,25,3,0,24,7,25,3,0,23,7,0,1,0,29,16,14,0.491525424,1.557546165,3.607785506,0.312568788,0.132444402,0.015893328,0.0,0.127146626,0.037084433,0.132444402,0.015893328,0.0,0.12184885,0.037084433,0.0,0.005297776,0.0,1.870114954,0.224334601,0.818085281,0.704660306,0.748437301,0.579272532,0.425029163,0.575886656,0.641124682,0.447707142,0.159459459,0.33908046,4.898305085,0.020276249,13.89909949,0.0,1.162917502,12.73618199,30.52875176,0.0,6.781153212,0.0,33.90576606,3.390576606,2000.0,0.0,0.0,1.67,5.662262932,0.002452276,35067,24768,0,0,1.41e-05,0.051233014,1.13e-05,0.048168684,0.0,0.0,0.0,0.0,8,11,7,1,5.833333333,6134.805668,763895.8413,True,False,0.0,1.0,0.9999999761600084,5.245751971277881,6.525029657843462,0.8945578231292517,0.2023975135622959,1.7746650359118583,0.4243759177679883,0.423728813559322,0.05084745762711865,0.0,0.4067796610169492,0.11864406779661017,0.423728813559322,0.05084745762711865,0.0,0.3898305084745763,0.11864406779661017,0.0,0.01694915254237288,0.0,2.701300774212278,0.0,0.771458005698014,2.6200333726337885,3.4508998838104135,0.0,2.051704554969147,0.0,3.55265203218053,1.4794605637923335,0.9820784724121582,1.8964592064198684,0.0024492740779026453,10.117348150251422,0.0,0.0,1.4099900595934398e-05,0.7429421368632267,0.320116341132123,0.7383741401573135,0.0,0.0,0.0,0.0,1.2311444133449163,1.918392120161421
Topanga Saddle Peak,0.38,90.0,PMS5003+PMS5003+BME280,False,False,False,1,False,4.44,60378005061,6,37,800506,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,5476.919856,2.3583224,5474.561534,2780.13539,1315,594.0,541.0,0.614,0.0,0.133086876,0.866913124,491,132,93,266,0.268839104,200,27,15,34,97,27,27,15,34,12,27,4,81,0,21,76,103,0.105,0.213658659,0.472998547,0.071938943,0.009711757,0.005395421,0.01222962,0.034890387,0.009711757,0.009711757,0.005395421,0.01222962,0.004316337,0.009711757,0.001438779,0.029135272,0.0,0.285597602,0.369685767,0.861867067,0.861867067,0.847564398,0.793138028,0.534422534,0.635178737,0.68777561,0.801942837,0.264026403,0.578871201,2.455,0.233400364,3.186498299,0.000507612,0.94171865,2.244272037,4.17161445,0.0,1.169043395,0.0,4.909982258,0.116904339,2000.0,0.0,0.0,2.33,0.272387111,0.001771863,33457,20426,0,0,1.35e-05,0.048880798,9.36e-06,0.039724384,0.0,0.0,0.0,0.0,11,19,4,1,6.666666667,27772.3202,22164786.5,True,False,0.00043059282626099467,0.9995694072467728,0.5076092882670803,8.60848071955901,7.182352111885263,0.9107744107744108,0.3145813463780804,1.2398224572196332,0.37338403041825097,0.135,0.075,0.17,0.485,0.135,0.135,0.075,0.17,0.06,0.135,0.02,0.405,0.0,1.4318646563562836,0.0005074832086109212,0.6635734829574657,1.1768909912452532,1.6431849125006304,0.0,0.774286238560231,0.0,1.7766428293830439,0.11056087541697783,1.2029723039923526,0.24089475116534403,0.0017702951025477286,9.924612834151077,0.0,0.0,1.3499908875820117e-05,0.7394585395977734,0.31414314324394893,0.724278706220475,0.0,0.0,0.0,0.0,1.2709816152101407,1.6937790608678513
"Tuna Canyon, Topanga, CA",0.56,88.0,PMS5003+PMS5003+BME280,False,False,False,1,False,3.19,60378005061,6,37,800506,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,5476.919856,2.3583224,5474.561534,2780.13539,1315,594.0,541.0,0.614,0.0,0.133086876,0.866913124,491,132,93,266,0.268839104,200,27,15,34,97,27,27,15,34,12,27,4,81,0,21,76,103,0.105,0.213658659,0.472998547,0.071938943,0.009711757,0.005395421,0.01222962,0.034890387,0.009711757,0.009711757,0.005395421,0.01222962,0.004316337,0.009711757,0.001438779,0.029135272,0.0,0.285597602,0.369685767,0.861867067,0.861867067,0.847564398,0.793138028,0.534422534,0.635178737,0.68777561,0.801942837,0.264026403,0.578871201,2.455,0.233400364,3.186498299,0.000507612,0.94171865,2.244272037,4.17161445,0.0,1.169043395,0.0,4.909982258,0.116904339,2000.0,0.0,0.0,2.33,0.272387111,0.001771863,33457,20426,0,0,1.35e-05,0.048880798,9.36e-06,0.039724384,0.0,0.0,0.0,0.0,11,19,4,1,6.666666667,27772.3202,22164786.5,True,False,0.00043059282626099467,0.9995694072467728,0.5076092882670803,8.60848071955901,7.182352111885263,0.9107744107744108,0.3145813463780804,1.2398224572196332,0.37338403041825097,0.135,0.075,0.17,0.485,0.135,0.135,0.075,0.17,0.06,0.135,0.02,0.405,0.0,1.4318646563562836,0.0005074832086109212,0.6635734829574657,1.1768909912452532,1.6431849125006304,0.0,0.774286238560231,0.0,1.7766428293830439,0.11056087541697783,1.2029723039923526,0.24089475116534403,0.0017702951025477286,9.924612834151077,0.0,0.0,1.3499908875820117e-05,0.7394585395977734,0.31414314324394893,0.724278706220475,0.0,0.0,0.0,0.0,1.2709816152101407,1.4327007339340463
"Topanga,ca",0.19,87.0,PMS5003+PMS5003+BME280,False,False,False,0,False,3.45,60378001022,6,37,800102,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,2528.719595,0.2584666,2528.461128,1407.12464,1917,1058.0,862.0,0.603,0.016241299,0.178654292,0.805104408,981,243,235,503,0.247706422,139,20,27,17,61,14,20,27,17,48,14,7,6,0,30,65,44,0.215827338,0.751887907,1.362352663,0.098783005,0.014213382,0.019188066,0.012081375,0.043350815,0.009949367,0.014213382,0.019188066,0.012081375,0.034112117,0.009949367,0.004974684,0.004264015,0.0,0.850670911,0.1612529,0.898990746,0.898990746,0.893549542,0.836170235,0.336989825,0.451173125,0.49197116,0.121129823,0.135214008,0.248214286,7.057553957,0.002340118,4.980875748,0.0,0.363512915,4.617362833,12.5774526,0.0,1.771828702,0.0,15.94645832,0.759355158,2000.0,0.0,0.0,0.33,0.083529067,0.000172144,100271,80564,0,0,4.04e-05,0.146496294,3.69e-05,0.156680468,0.0,0.0,0.0,0.0,6,20,5,1,6.333333333,19238.55628,10233582.49,True,False,0.00010221244004715359,0.9998977874017699,0.5564573639490463,7.835863743563434,7.559038255443384,0.8147448015122873,0.1494995084517273,2.086610031178984,0.5117370892018779,0.14388489208633093,0.19424460431654678,0.1223021582733813,0.43884892086330934,0.10071942446043165,0.14388489208633093,0.19424460431654678,0.1223021582733813,0.34532374100719426,0.10071942446043165,0.050359712230215826,0.04316546762589928,0.0,1.7885670033941954,0.0,0.3100643952058423,1.7258623069777146,2.608410519850985,0.0,1.0195072836029209,0.0,2.8300588633210775,0.5649473544137612,0.2851789422336624,0.08022336858414056,0.0001721291849218255,11.296819591007669,0.0,0.0,4.0399183941979084e-05,0.8252445479803674,0.3603318377078103,0.830809561449138,0.0,0.0,0.0,0.0,1.1962311988513155,1.4929040961781488
Torr air - 16,4.16,101.0,PMS5003+PMS5003+BME280,False,False,False,1,False,13.1,60376511021,6,37,651102,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,91.3659663,0.0,91.3659663,91.3659663,1979,829.0,779.0,0.685,0.041078306,0.3042362,0.654685494,877,166,229,482,0.189281642,650,132,45,35,346,92,132,45,35,59,92,9,278,0,208,268,174,0.32,9.073400453,21.66014414,7.114246435,1.444739276,0.492524753,0.383074808,3.786968102,1.006939495,1.444739276,0.492524753,0.383074808,0.645754676,1.006939495,0.098504951,3.042708475,0.0,16.18764689,0.834403081,0.794250366,0.794250366,0.813487034,0.761248943,0.709089357,0.726417617,0.799397045,0.59550114,0.494484595,0.851342502,1.349230769,0.705230366,22.93687797,0.0,1.482282175,21.45459579,130.8075696,0.0,21.01438947,0.0,133.0911333,28.01918596,351.37,0.0,0.0,6.0,42.02877894,0.003031834,263470,228271,156423,100690,0.000106184,0.384930624,0.000104579,0.44394031,8.49e-05,0.131039255,7.46e-05,0.100490125,16,18,16,17,16.66666667,3252.053231,369753.0045,False,False,0.0,1.0,1.0,4.52575858071087,7.590852123688581,0.9396863691194209,0.6067191321283983,0.8540879422307178,0.4431531076301162,0.20307692307692307,0.06923076923076923,0.05384615384615385,0.5323076923076923,0.14153846153846153,0.20307692307692307,0.06923076923076923,0.05384615384615385,0.09076923076923077,0.14153846153846153,0.013846153846153847,0.4276923076923077,0.0,3.175420281015766,0.0,0.909178368877976,3.111495305487013,4.88134305289267,0.0,3.0916963063680214,0.0,4.898519668041948,3.3679571960632946,1.9459101490553132,3.7618691695015585,0.0030272472597829953,12.338293179354595,11.96032554800611,11.51981170033318,0.00010617836287811658,0.9089463423785804,0.39989359525232476,0.9220032631233843,0.3916433610812662,0.8160939185180045,0.3866107117258003,0.7947166988364386,1.3195079107728942,2.6461747973841225
TorrAir 21,7.0,85.0,PMS5003+PMS5003+BME280,False,False,False,0,False,16.3,60376507023,6,37,650702,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,95.8266155,0.0,95.8266155,95.8266155,1474,522.0,480.0,0.537,0.025,0.0875,0.8875,647,94,143,410,0.145285935,59,5,2,7,28,17,5,2,7,8,17,4,16,0,17,29,13,0.288135593,5.447338375,15.38194783,0.615695334,0.052177571,0.020871028,0.073048599,0.292194396,0.17740374,0.052177571,0.020871028,0.073048599,0.083484113,0.17740374,0.041742057,0.166968226,0.0,6.063033709,0.122916667,0.80092707,0.80092707,0.895516621,0.838010998,0.271515285,0.441738569,0.483792053,0.128248138,0.076973255,0.16713881,10.96610169,4.7e-05,24.00135256,0.0,5.536007892,18.46534467,104.6757203,0.0,60.10856138,13.35745809,66.78729043,6.678729043,241.4,0.0,0.0,2.67,17.83220654,0.001811398,226880,199604,59553,38804,9.14e-05,0.331472502,9.14e-05,0.388188871,3.23e-05,0.04988896,2.87e-05,0.038726972,4,20,15,19,15.33333333,2602.326934,387804.7102,False,False,0.0,1.0,1.0,4.5729219100021385,7.29641326877392,0.9195402298850575,0.11592946730390655,2.482077793176758,0.4389416553595658,0.0847457627118644,0.03389830508474576,0.11864406779661017,0.4745762711864407,0.288135593220339,0.0847457627118644,0.03389830508474576,0.11864406779661017,0.13559322033898305,0.288135593220339,0.06779661016949153,0.2711864406779661,0.0,3.218929925804719,0.0,1.877326565023313,2.9686356880723586,4.660375162611313,0.0,4.112651977147147,2.6642695347201895,4.21637472058947,2.038454044272025,1.3001916620664788,2.9355685179599025,0.0018097593971190449,12.204095692645952,10.994638742972617,10.566304383288239,9.139582327449987e-05,0.8954570306238027,0.39454325170002935,0.9097128054522283,0.3555660214009525,0.7409696932509664,0.3513890223333112,0.722439285035241,1.148698354997035,2.8507065015037334
Trego Pl,0.0,91.0,PMS5003+PMS5003+BME280,False,False,False,1,False,4.08,60371060202,6,37,106020,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,262.8076528,0.0,262.8076528,246.49729,3171,912.0,912.0,0.661,0.019736842,0.091008772,0.889254386,1457,303,519,635,0.207961565,63,1,5,22,35,0,1,5,22,14,0,0,21,0,31,18,14,0.492063492,3.699837836,12.86423879,0.255580903,0.00405684,0.020284199,0.089250474,0.141989391,0.0,0.00405684,0.020284199,0.089250474,0.056795756,0.0,0.0,0.085193634,0.0,3.955418739,0.069078947,0.693068202,0.596976456,0.829290711,0.641851134,0.187372667,0.205127522,0.213242609,0.000498566,0.038961039,0.082894737,23.12698413,2.46e-10,19.77979321,0.0,0.738252559,19.04154065,93.37932035,0.0,2.43524111,0.0,82.79819772,36.52861664,887.82,0.0,0.0,3.0,7.305723329,0.000946074,147457,144138,86526,75118,5.94e-05,0.215435211,6.6e-05,0.280318869,4.7e-05,0.072484881,5.57e-05,0.074968887,3,13,14,13,11.66666667,4907.893322,1063568.405,False,False,0.0,1.0,0.9379380218717891,5.575220249718388,8.06211758275474,1.0,0.0667974805789004,3.1833308875737893,0.45947650583412175,0.015873015873015872,0.07936507936507936,0.3492063492063492,0.5555555555555556,0.0,0.015873015873015872,0.07936507936507936,0.3492063492063492,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,3.0339810342259934,0.0,0.5528803321661927,2.99780715200416,4.547321985064429,0.0,1.2340871153506978,0.0,4.428411500335519,3.6251037523556686,1.3862943611198906,2.1169448348777133,0.0009456267540562064,11.878533390754907,11.368211782943137,11.22682880175946,5.939823588985842e-05,0.8576926109639029,0.3819041639383131,0.8805727327037461,0.3691558761216638,0.7691742611429898,0.37547888498009335,0.771770379445544,1.1161231740339044,1.6253112615903906
Troon Avenue,1.58,95.0,PMS5003+PMS5003+BME280,False,False,False,1,False,11.95,60372693002,6,37,269300,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,70.6799898,0.0,70.6799898,70.6799898,827,342.0,314.0,0.401,0.121019108,0.359872611,0.51910828,359,69,55,235,0.192200557,37,1,4,6,25,1,1,4,6,22,1,0,3,0,7,12,18,0.189189189,4.838710376,11.70062421,0.52348621,0.014148276,0.056593104,0.084889656,0.353706899,0.014148276,0.014148276,0.056593104,0.084889656,0.311262071,0.014148276,0.0,0.042444828,0.0,5.362196586,0.117834395,0.6185865,0.6185865,0.694009926,0.597996544,0.246552822,0.330620417,0.357179393,0.04990245,0.085648148,0.186868687,9.702702703,0.000166136,24.69610344,0.0,0.0,24.69610344,141.881175,0.0,0.0,0.0,63.38427627,99.6038627,513.65,0.0,0.029021627,3.33,30.15280571,0.004026602,411856,309360,313035,138990,0.000165987,0.601723108,0.000141729,0.601641796,0.000169943,0.26223684,0.000102972,0.138714098,4,11,17,15,13.16666667,2486.834225,286038.8538,False,False,0.0,1.0,1.0,4.272211626367557,6.71901315438526,0.9181286549707602,0.11139323764308252,2.370496298638034,0.43409915356711004,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.6756756756756757,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.5945945945945946,0.02702702702702703,0.0,0.08108108108108109,0.0,3.246339363285514,0.0,0.0,3.246339363285514,4.962013340778586,0.0,0.0,0.0,4.1648694460009255,4.611190653548785,1.4655675420143985,3.4389043121243486,0.004018516934460478,12.642264158755912,12.654073478882902,11.842164461815134,0.0001659732256821329,0.9504727474231365,0.41223595904306365,0.9504599027211373,0.4197882980156375,0.8747206319211147,0.39927481286170197,0.8207522088885333,1.148698354997035,2.5610957881455465
Troy Brady,0.45,92.0,PMS5003+PMS5003+BME280,False,False,False,1,False,8.83,60371893002,6,37,189300,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,177.6263524,0.0,177.6263524,171.66853,1346,541.0,444.0,0.509,0.018018018,0.216216216,0.765765766,539,165,111,263,0.306122449,123,49,21,0,46,7,49,21,0,20,7,0,26,0,53,40,30,0.430894309,3.151422104,7.840691593,0.716497077,0.285433795,0.122328769,0.0,0.267958257,0.040776256,0.285433795,0.122328769,0.0,0.11650359,0.040776256,0.0,0.151454667,0.0,3.867919181,0.277027027,0.8651809,0.745226265,0.904309976,0.699914246,0.486618758,0.581611052,0.647497553,0.495132998,0.167460858,0.371601208,4.382113821,0.033975561,25.65205852,0.0,3.454207838,22.19785068,122.5583913,0.0,50.44296569,7.206137956,111.6951383,7.206137956,544.49,0.0,0.260237905,9.33,33.61663356,0.006931649,441347,358236,305576,193782,0.000177873,0.644809565,0.000164121,0.696695599,0.000165894,0.255988258,0.000143565,0.193397333,10,15,16,15,14.5,4990.292331,718844.4067,False,False,0.0,1.0,0.9664586795849781,5.18529620739002,7.205635176410364,0.8207024029574861,0.24453474127436328,1.6830812005389109,0.40044576523031206,0.3983739837398374,0.17073170731707318,0.0,0.37398373983739835,0.056910569105691054,0.3983739837398374,0.17073170731707318,0.0,0.16260162601626016,0.056910569105691054,0.0,0.21138211382113822,0.0,3.2828663904055193,0.0,1.4938492309705498,3.1440596312771785,4.816713848379999,0.0,3.9404737316500533,2.104882405479948,4.724686281694656,2.104882405479948,2.3350522831315472,3.5443343052741607,0.006907735563836631,12.788950057523287,12.629957071662087,12.174494255292995,0.00017785718247358162,0.9570687745437979,0.41832750028198085,0.9645046076662084,0.4187772376689112,0.8726136545677128,0.41276689412773016,0.8484867174260151,1.2589254117941673,2.285438934159075
Tujunga,0.0,86.0,PMS5003+PMS5003+BME280,False,False,False,1,False,12.45,60371013001,6,37,101300,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,341.1274804,0.0,341.1274804,314.83253,1338,453.0,428.0,0.618,0.035046729,0.11682243,0.848130841,720,183,204,333,0.254166667,227,13,19,0,111,84,13,19,0,36,84,22,53,0,99,84,44,0.436123348,1.438860209,4.249878499,0.721018251,0.041291794,0.060349545,0.0,0.352568396,0.266808516,0.041291794,0.060349545,0.0,0.114346507,0.266808516,0.069878421,0.168343468,0.0,2.15987846,0.530373832,0.785628508,0.676703564,0.891382019,0.768063031,0.63546552,0.669424294,0.745258521,0.695280653,0.290095847,0.479408659,3.171806167,0.113971579,9.350828393,0.0,0.0,9.350828393,48.17717992,0.0,0.0,0.0,69.41686425,1.876131466,981.7,0.0,0.0,4.33,8.123649249,0.003236173,182900,166647,280953,178915,7.37e-05,0.267217562,7.63e-05,0.32409426,0.000152527,0.235360988,0.000132551,0.178559844,14,18,9,13,12.66666667,7797.121497,1380526.845,False,False,0.0,1.0,0.9229175252337718,5.835183417316294,7.199678345691172,0.9448123620309051,0.42551204020002,1.4283490756085826,0.5381165919282511,0.05726872246696035,0.08370044052863436,0.0,0.4889867841409692,0.3700440528634361,0.05726872246696035,0.08370044052863436,0.0,0.15859030837004406,0.3700440528634361,0.09691629955947137,0.23348017621145375,0.0,2.337066554479525,0.0,0.0,2.337066554479525,3.895429693134984,0.0,0.0,0.0,4.254432783482397,1.0564461502187945,1.673351238177753,2.210869861004553,0.003230947862088985,12.02363908246375,12.545946233847785,12.094671700936493,7.369728428843114e-05,0.8763679768569095,0.38748282181654525,0.8934435829971135,0.41527393472307483,0.8653134372944908,0.40948528594472794,0.8417408027500201,1.3020054543174677,2.598979106047848
